Year,Month,DayOfWeek,Company,Payment Type,No. of Trips
2019,January,Tuesday,6574 - Babylon Express Inc.,Cash,23
2019,January,Tuesday,6574 - Babylon Express Inc.,Credit Card,43
2019,January,Tuesday,6742 - 83735 Tasha ride inc,Cash,16
2019,January,Tuesday,6742 - 83735 Tasha ride inc,Credit Card,15
2019,January,Tuesday,6743 - 78771 Luhak Corp,Cash,79
2019,January,Tuesday,6743 - 78771 Luhak Corp,Credit Card,6
2019,January,Tuesday,American United,Cash,90
2019,January,Tuesday,American United,Credit Card,42
2019,January,Tuesday,American United Taxi Affiliation,Cash,111
2019,January,Tuesday,American United Taxi Affiliation,Credit Card,35
2019,January,Tuesday,American United Taxi Affiliation,Mobile,2
2019,January,Tuesday,Blue Diamond,Cash,790
2019,January,Tuesday,Blue Diamond,Credit Card,801
2019,January,Tuesday,Blue Diamond,Mobile,21
2019,January,Tuesday,Blue Diamond,Prcard,7
2019,January,Tuesday,Blue Ribbon Taxi Association Inc.,Cash,4617
2019,January,Tuesday,Blue Ribbon Taxi Association Inc.,Credit Card,4135
2019,January,Tuesday,Blue Ribbon Taxi Association Inc.,Dispute,2
2019,January,Tuesday,Blue Ribbon Taxi Association Inc.,No Charge,2
2019,January,Tuesday,Blue Ribbon Taxi Association Inc.,Unknown,96
2019,January,Tuesday,Checker Taxi,Cash,87
2019,January,Tuesday,Checker Taxi,Credit Card,93
2019,January,Tuesday,Checker Taxi Affiliation,Cash,895
2019,January,Tuesday,Checker Taxi Affiliation,Credit Card,832
2019,January,Tuesday,Checker Taxi Affiliation,Mobile,39
2019,January,Tuesday,Checker Taxi Affiliation,Prcard,17
2019,January,Tuesday,Chicago Carriage Cab Corp,Cash,11852
2019,January,Tuesday,Chicago Carriage Cab Corp,Credit Card,12019
2019,January,Tuesday,Chicago Carriage Cab Corp,Mobile,552
2019,January,Tuesday,Chicago Carriage Cab Corp,Prcard,179
2019,January,Tuesday,Chicago Independents,Cash,1560
2019,January,Tuesday,Chicago Independents,Credit Card,1579
2019,January,Tuesday,Chicago Independents,Dispute,39
2019,January,Tuesday,Chicago Independents,No Charge,7
2019,January,Tuesday,Chicago Independents,Pcard,8
2019,January,Tuesday,Chicago Independents,Prcard,1
2019,January,Tuesday,Chicago Medallion Management,Cash,703
2019,January,Tuesday,Chicago Medallion Management,Credit Card,807
2019,January,Tuesday,Chicago Medallion Management,Dispute,1
2019,January,Tuesday,Chicago Medallion Management,No Charge,4
2019,January,Tuesday,Chicago Medallion Management,Unknown,1
2019,January,Tuesday,Chicago Star Taxicab,Cash,16
2019,January,Tuesday,Chicago Star Taxicab,Credit Card,29
2019,January,Tuesday,Chicago Star Taxicab,Pcard,1
2019,January,Tuesday,Chicago Taxicab,Cash,842
2019,January,Tuesday,Chicago Taxicab,Credit Card,637
2019,January,Tuesday,Chicago Taxicab,Mobile,25
2019,January,Tuesday,Chicago Taxicab,Pcard,1
2019,January,Tuesday,Chicago Taxicab,Prcard,7
2019,January,Tuesday,Choice Taxi Association,Cash,3127
2019,January,Tuesday,Choice Taxi Association,Credit Card,3926
2019,January,Tuesday,Choice Taxi Association,Dispute,18
2019,January,Tuesday,Choice Taxi Association,No Charge,40
2019,January,Tuesday,Choice Taxi Association,Unknown,25
2019,January,Tuesday,City Service,Cash,6473
2019,January,Tuesday,City Service,Credit Card,6983
2019,January,Tuesday,City Service,Mobile,475
2019,January,Tuesday,City Service,Pcard,4
2019,January,Tuesday,City Service,Prcard,56
2019,January,Tuesday,Flash Cab,Cash,17922
2019,January,Tuesday,Flash Cab,Credit Card,12075
2019,January,Tuesday,Flash Cab,Mobile,171
2019,January,Tuesday,Flash Cab,Prcard,490
2019,January,Tuesday,Flash Cab,Prepaid,8
2019,January,Tuesday,Globe Taxi,Cash,3708
2019,January,Tuesday,Globe Taxi,Credit Card,3902
2019,January,Tuesday,Globe Taxi,Mobile,141
2019,January,Tuesday,Globe Taxi,Prcard,33
2019,January,Tuesday,Gold Coast Taxi,Cash,254
2019,January,Tuesday,Gold Coast Taxi,Credit Card,327
2019,January,Tuesday,Gold Coast Taxi,Mobile,11
2019,January,Tuesday,KOAM Taxi Association,Cash,801
2019,January,Tuesday,KOAM Taxi Association,Credit Card,928
2019,January,Tuesday,KOAM Taxi Association,Dispute,5
2019,January,Tuesday,KOAM Taxi Association,Unknown,9
2019,January,Tuesday,Leonard Cab Co,Cash,89
2019,January,Tuesday,Leonard Cab Co,Credit Card,33
2019,January,Tuesday,Leonard Cab Co,Mobile,3
2019,January,Tuesday,Medallion Leasin,Cash,6794
2019,January,Tuesday,Medallion Leasin,Credit Card,6967
2019,January,Tuesday,Medallion Leasin,Mobile,289
2019,January,Tuesday,Medallion Leasin,Prcard,130
2019,January,Tuesday,Metro Jet Taxi A,Cash,170
2019,January,Tuesday,Metro Jet Taxi A,Credit Card,125
2019,January,Tuesday,Metro Jet Taxi A,Pcard,1
2019,January,Tuesday,Nova Taxi Affiliation Llc,Cash,2001
2019,January,Tuesday,Nova Taxi Affiliation Llc,Credit Card,1357
2019,January,Tuesday,Nova Taxi Affiliation Llc,Mobile,62
2019,January,Tuesday,Nova Taxi Affiliation Llc,Prcard,23
2019,January,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Cash,1441
2019,January,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,1458
2019,January,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Mobile,66
2019,January,Tuesday,Patriot Taxi Dba Peace Taxi Associat,Prcard,27
2019,January,Tuesday,Setare Inc,Cash,257
2019,January,Tuesday,Setare Inc,Credit Card,166
2019,January,Tuesday,Setare Inc,Mobile,8
2019,January,Tuesday,Setare Inc,Prcard,3
2019,January,Tuesday,Star North Management LLC,Cash,5094
2019,January,Tuesday,Star North Management LLC,Credit Card,6060
2019,January,Tuesday,Star North Management LLC,Dispute,10
2019,January,Tuesday,Star North Management LLC,No Charge,236
2019,January,Tuesday,Star North Management LLC,Unknown,50
2019,January,Tuesday,Suburban Dispatch LLC,Credit Card,348
2019,January,Tuesday,Suburban Dispatch LLC,No Charge,34
2019,January,Tuesday,Sun Taxi,Cash,7038
2019,January,Tuesday,Sun Taxi,Credit Card,8236
2019,January,Tuesday,Sun Taxi,Mobile,362
2019,January,Tuesday,Sun Taxi,Pcard,16
2019,January,Tuesday,Sun Taxi,Prcard,52
2019,January,Tuesday,Taxi Affiliation Service Yellow,Cash,4292
2019,January,Tuesday,Taxi Affiliation Service Yellow,Credit Card,3402
2019,January,Tuesday,Taxi Affiliation Service Yellow,Mobile,144
2019,January,Tuesday,Taxi Affiliation Service Yellow,Prcard,161
2019,January,Tuesday,Taxi Affiliation Services,Cash,21420
2019,January,Tuesday,Taxi Affiliation Services,Credit Card,19243
2019,January,Tuesday,Taxi Affiliation Services,No Charge,5
2019,January,Tuesday,Taxi Affiliation Services,Unknown,857
2019,January,Tuesday,"Taxicab Insurance Agency, LLC",Cash,1276
2019,January,Tuesday,"Taxicab Insurance Agency, LLC",Credit Card,1387
2019,January,Tuesday,"Taxicab Insurance Agency, LLC",Dispute,7
2019,January,Tuesday,"Taxicab Insurance Agency, LLC",No Charge,16
2019,January,Tuesday,"Taxicab Insurance Agency, LLC",Unknown,36
2019,January,Tuesday,Top Cab Affiliation,Cash,1284
2019,January,Tuesday,Top Cab Affiliation,Credit Card,1505
2019,January,Tuesday,Top Cab Affiliation,Dispute,6
2019,January,Tuesday,Top Cab Affiliation,No Charge,8
2019,January,Tuesday,Top Cab Affiliation,Unknown,8
2019,January,Tuesday,Yellow Cab,Cash,181
2019,January,Tuesday,Yellow Cab,Credit Card,200
2019,January,Wednesday,1085 - 72312 N and W Cab Co,Cash,26
2019,January,Wednesday,1085 - 72312 N and W Cab Co,Credit Card,40
2019,January,Wednesday,1469 - 64126 Omar Jada,Cash,27
2019,January,Wednesday,1469 - 64126 Omar Jada,Credit Card,33
2019,January,Wednesday,2092 - 61288 Sbeih company,Cash,48
2019,January,Wednesday,2092 - 61288 Sbeih company,Credit Card,1
2019,January,Wednesday,24 Seven Taxi,Cash,1032
2019,January,Wednesday,24 Seven Taxi,Credit Card,1208
2019,January,Wednesday,24 Seven Taxi,Mobile,26
2019,January,Wednesday,24 Seven Taxi,Pcard,1
2019,January,Wednesday,24 Seven Taxi,Prcard,1
2019,January,Wednesday,2733 - 74600 Benny Jona,Cash,12
2019,January,Wednesday,2733 - 74600 Benny Jona,Credit Card,21
2019,January,Wednesday,3011 - 66308 JBL Cab Inc.,Cash,37
2019,January,Wednesday,3011 - 66308 JBL Cab Inc.,Credit Card,46
2019,January,Wednesday,3094 - 24059 G.L.B. Cab Co,Cash,21
2019,January,Wednesday,3094 - 24059 G.L.B. Cab Co,Credit Card,15
2019,January,Wednesday,312 Medallion Management Corp,Cash,83
2019,January,Wednesday,312 Medallion Management Corp,Credit Card,70
2019,January,Wednesday,3591 - 63480 Chuks Cab,Cash,29
2019,January,Wednesday,3591 - 63480 Chuks Cab,Credit Card,22
2019,January,Wednesday,3620 - 52292 David K. Cab Corp.,Cash,6
2019,January,Wednesday,3620 - 52292 David K. Cab Corp.,Credit Card,16
2019,January,Wednesday,3623 - 72222 Arrington Enterprises,Cash,9
2019,January,Wednesday,3623 - 72222 Arrington Enterprises,Credit Card,11
2019,January,Wednesday,"3721 - Santamaria Express, Alvaro Santamaria",Cash,1
2019,January,Wednesday,"3721 - Santamaria Express, Alvaro Santamaria",Credit Card,12
2019,January,Wednesday,"3721 - Santamaria Express, Alvaro Santamaria",No Charge,3
2019,January,Wednesday,4053 - 40193 Adwar H. Nikola,Cash,1
2019,January,Wednesday,4053 - 40193 Adwar H. Nikola,Credit Card,5
2019,January,Wednesday,4623 - 27290 Jay Kim,Cash,9
2019,January,Wednesday,4623 - 27290 Jay Kim,Credit Card,14
2019,January,Wednesday,4787 - 56058 Reny Cab Co,Cash,15
2019,January,Wednesday,4787 - 56058 Reny Cab Co,Credit Card,32
2019,January,Wednesday,5 Star Taxi,Cash,77
2019,January,Wednesday,5 Star Taxi,Credit Card,92
2019,January,Wednesday,5 Star Taxi,Mobile,1
2019,January,Wednesday,5006 - 39261 Salifu Bawa,Cash,20
2019,January,Wednesday,5006 - 39261 Salifu Bawa,Credit Card,21
2019,January,Wednesday,5062 - 34841 Sam Mestas,Cash,18
2019,January,Wednesday,5062 - 34841 Sam Mestas,Credit Card,11
2019,January,Wednesday,5062 - 34841 Sam Mestas,Dispute,1
2019,January,Wednesday,5074 - 54002 Ahzmi Inc,Cash,4
2019,January,Wednesday,5074 - 54002 Ahzmi Inc,Credit Card,15
2019,January,Wednesday,5874 - 73628 Sergey Cab Corp.,Cash,13
2019,January,Wednesday,5874 - 73628 Sergey Cab Corp.,Credit Card,15
2019,January,Wednesday,6574 - Babylon Express Inc.,Cash,31
2019,January,Wednesday,6574 - Babylon Express Inc.,Credit Card,50
2019,January,Wednesday,6574 - Babylon Express Inc.,Unknown,1
2019,January,Wednesday,6742 - 83735 Tasha ride inc,Cash,2
2019,January,Wednesday,6742 - 83735 Tasha ride inc,Credit Card,3
2019,January,Wednesday,6743 - 78771 Luhak Corp,Cash,46
2019,January,Wednesday,6743 - 78771 Luhak Corp,Credit Card,5
2019,January,Wednesday,American United,Cash,82
2019,January,Wednesday,American United,Credit Card,34
2019,January,Wednesday,American United Taxi Affiliation,Cash,92
2019,January,Wednesday,American United Taxi Affiliation,Credit Card,24
2019,January,Wednesday,Blue Diamond,Cash,760
2019,January,Wednesday,Blue Diamond,Credit Card,779
2019,January,Wednesday,Blue Diamond,Mobile,17
2019,January,Wednesday,Blue Diamond,Prcard,12
2019,January,Wednesday,Blue Ribbon Taxi Association Inc.,Cash,4010
2019,January,Wednesday,Blue Ribbon Taxi Association Inc.,Credit Card,3764
2019,January,Wednesday,Blue Ribbon Taxi Association Inc.,Unknown,92
2019,January,Wednesday,Checker Taxi,Cash,54
2019,January,Wednesday,Checker Taxi,Credit Card,76
